Journey Event ID,Journey ID,Event Time Stamp,Latitude,Longitude,Event Type ID,Event Description,Time Elapsed,Distance From Previous Position,Average Speed From Prev Point,Satellite Count,HDOP Value
8688012230,126274434,05 Dec 2021 20:03:14:500,51.59874,-0.2332982,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,166.0,36.7,10.0,1.0
8688012231,126274434,05 Dec 2021 20:03:23:500,51.59739,-0.2333655,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,150.0,37.0,10.0,1.0
8688012232,126274434,05 Dec 2021 20:03:32:500,51.59604,-0.2334435,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,150.0,36.66666667,10.0,1.0
8688012233,126274434,05 Dec 2021 20:03:42:500,51.59468,-0.2335722,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,151.0,32.5,8.0,1.299999952
8688012234,126274434,05 Dec 2021 20:03:58:500,51.5933,-0.2339273,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,156.0,20.75,8.0,1.200000048
8688012235,126274434,05 Dec 2021 20:04:11:500,51.59187,-0.2344485,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,163.0,27.53846154,8.0,1.200000048
8688012236,126274434,05 Dec 2021 20:04:21:500,51.59051,-0.2349485,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,155.0,34.4,9.0,1.100000024
8688012237,126274434,05 Dec 2021 20:04:30:500,51.58918,-0.2354263,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,152.0,36.88888889,8.0,1.100000024
8688012238,126274434,05 Dec 2021 20:04:40:500,51.58778,-0.2349133,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,165.0,36.9,10.0,1.0
8688012239,126274434,05 Dec 2021 20:04:51:500,51.5871,-0.23304,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,152.0,30.45454545,10.0,1.0
8688012240,126274434,05 Dec 2021 20:05:51:500,51.58633,-0.231278,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,60.0,152.0,5.116666667,9.0,1.100000024
8688012241,126274434,05 Dec 2021 20:06:07:500,51.58529,-0.2298175,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,155.0,21.5,9.0,1.200000048
8688012242,126274434,05 Dec 2021 20:06:20:500,51.58419,-0.2285407,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,151.0,25.46153846,8.0,1.5
8694092779,126371108,07 Dec 2021 13:05:27:500,51.58729,-0.2208758,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,183.0,150.0,1.252747253,14.0,0.800000012
8694092780,126371108,07 Dec 2021 13:05:48:500,51.5886,-0.2215055,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,21.0,153.0,15.57142857,12.0,0.800000012
8694092781,126371108,07 Dec 2021 13:06:20:500,51.58997,-0.2216848,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,32.0,154.0,10.03125,14.0,0.899999976
8694092782,126371108,07 Dec 2021 13:06:45:500,51.59136,-0.2214207,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,25.0,156.0,13.2,13.0,0.800000012
8694092783,126371108,07 Dec 2021 13:07:02:500,51.59246,-0.2225675,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,17.0,156.0,19.47058824,15.0,0.699999988
8694092784,126371108,07 Dec 2021 13:10:35:500,51.59356,-0.223172,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,213.0,155.0,1.394366197,15.0,0.699999988
8694092785,126371108,07 Dec 2021 13:10:50:500,51.59484,-0.2224652,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,151.0,22.13333333,15.0,0.699999988
8694092786,126371108,07 Dec 2021 13:11:04:500,51.59615,-0.2218953,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,151.0,23.28571429,15.0,0.699999988
8694092787,126371108,07 Dec 2021 13:11:24:500,51.59746,-0.2213342,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,20.0,151.0,16.05,16.0,0.699999988
8694092788,126371108,07 Dec 2021 13:11:40:500,51.59822,-0.2233525,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,165.0,22.625,13.0,0.699999988
8694092789,126371108,07 Dec 2021 13:11:50:500,51.59883,-0.2255277,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,165.0,36.5,14.0,0.699999988
8694092790,126371108,07 Dec 2021 13:12:00:500,51.59941,-0.2277303,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,165.0,36.7,15.0,0.699999988
8694092791,126371108,07 Dec 2021 13:12:10:500,51.59996,-0.2299105,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,163.0,36.0,15.0,0.699999988
8694092792,126371108,07 Dec 2021 13:12:20:500,51.60052,-0.2319823,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,156.0,34.3,16.0,0.699999988
8694092793,126371108,07 Dec 2021 13:13:27:500,51.60095,-0.2339215,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,67.0,155.0,4.597014925,16.0,0.699999988
8694092794,126371108,07 Dec 2021 13:13:40:500,51.60187,-0.2354283,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,152.0,25.30769231,15.0,0.699999988
8694092795,126371108,07 Dec 2021 13:13:54:500,51.60279,-0.2371493,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,157.0,24.07142857,15.0,0.699999988
8694092796,126371108,07 Dec 2021 13:14:07:500,51.60394,-0.2385515,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,161.0,27.0,15.0,0.699999988
8694092797,126371108,07 Dec 2021 13:14:23:500,51.60512,-0.2396808,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,153.0,20.625,15.0,0.699999988
8694092798,126371108,07 Dec 2021 13:14:39:500,51.6064,-0.2404218,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,152.0,20.875,12.0,0.800000012
8694092799,126371108,07 Dec 2021 13:14:55:500,51.60781,-0.2407358,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,158.0,21.6875,14.0,0.699999988
8694092800,126371108,07 Dec 2021 13:15:07:500,51.60923,-0.241003,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,159.0,29.25,13.0,0.800000012
8694092801,126371108,07 Dec 2021 13:15:16:500,51.61057,-0.2413082,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,150.0,36.77777778,13.0,0.800000012
8694092802,126371108,07 Dec 2021 13:15:25:500,51.61198,-0.2415963,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,158.0,39.0,13.0,0.800000012
8694092803,126371108,07 Dec 2021 13:15:33:500,51.61333,-0.2417542,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,151.0,41.125,14.0,0.699999988
8694092804,126371108,07 Dec 2021 13:15:42:500,51.61471,-0.2419913,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,155.0,37.88888889,13.0,0.800000012
8694092805,126371108,07 Dec 2021 13:15:54:500,51.61592,-0.2432045,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,160.0,29.25,14.0,0.699999988
8694092806,126371108,07 Dec 2021 13:16:22:500,51.61664,-0.2449258,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,28.0,151.0,11.39285714,15.0,0.800000012
8694092807,126371108,07 Dec 2021 13:17:29:500,51.61615,-0.2433788,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,67.0,158.0,4.895522388,12.0,0.800000012
8694092808,126371108,07 Dec 2021 13:17:55:500,51.61578,-0.2412683,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,26.0,152.0,12.26923077,14.0,0.699999988
8694092809,126371108,07 Dec 2021 13:18:47:500,51.61547,-0.2393158,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,52.0,150.0,5.673076923,14.0,0.699999988
8694092810,126371108,07 Dec 2021 13:25:49:500,51.61542,-0.2393838,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,422.0,148.0,0.537914692,17.0,0.600000024
8694092811,126371108,07 Dec 2021 13:25:50:000,51.61542,-0.2393838,2,RTP_EVT_JOURNEY_END,1.0,,,,
8695036475,126374237,07 Dec 2021 13:45:29:500,51.61544,-0.2394097,1,RTP_EVT_JOURNEY_START,,,,,
8695036476,126374237,07 Dec 2021 13:46:58:500,51.61567,-0.2405032,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,89.0,155.0,5.530612245,15.0,0.600000024
8695036477,126374237,07 Dec 2021 13:47:17:500,51.61595,-0.242685,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,19.0,154.0,17.36842105,15.0,0.600000024
8695036478,126374237,07 Dec 2021 13:47:36:500,51.61473,-0.2417022,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,19.0,159.0,18.47368421,15.0,0.699999988
8695036479,126374237,07 Dec 2021 13:47:48:500,51.61339,-0.2414777,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,150.0,27.5,13.0,0.800000012
8695036480,126374237,07 Dec 2021 13:47:59:500,51.61192,-0.2413277,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,164.0,33.72727273,15.0,0.699999988
8695036481,126374237,07 Dec 2021 13:48:07:500,51.61056,-0.2410597,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,152.0,42.0,15.0,0.699999988
8695036482,126374237,07 Dec 2021 13:48:16:500,51.60911,-0.2407697,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,162.0,39.44444444,14.0,0.800000012
8695036483,126374237,07 Dec 2021 13:48:25:500,51.60761,-0.2404598,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,168.0,41.0,15.0,0.699999988
8695036484,126374237,07 Dec 2021 13:48:33:500,51.60624,-0.2401138,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,154.0,42.5,16.0,0.699999988
8695036485,126374237,07 Dec 2021 13:48:42:500,51.60485,-0.2391805,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,168.0,41.11111111,16.0,0.699999988
8695036486,126374237,07 Dec 2021 13:48:51:500,51.60358,-0.2378925,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,167.0,41.0,15.0,0.699999988
8695036487,126374237,07 Dec 2021 13:49:03:500,51.60257,-0.2364052,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,153.0,27.5,15.0,0.699999988
8695036488,126374237,07 Dec 2021 13:49:30:500,51.60166,-0.2345973,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,27.0,162.0,12.81481481,15.0,0.600000024
8695036489,126374237,07 Dec 2021 13:49:44:500,51.60044,-0.2336122,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,157.0,24.35714286,14.0,0.699999988
8695036490,126374237,07 Dec 2021 13:49:56:500,51.599,-0.2332797,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,163.0,29.83333333,13.0,0.699999988
8695036491,126374237,07 Dec 2021 13:50:06:500,51.59762,-0.2333485,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,154.0,33.6,15.0,0.600000024
8695036492,126374237,07 Dec 2021 13:50:17:500,51.59618,-0.2334133,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,160.0,31.72727273,16.0,0.600000024
8695036493,126374237,07 Dec 2021 13:50:28:500,51.59476,-0.2334852,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,158.0,31.72727273,16.0,0.600000024
8695036494,126374237,07 Dec 2021 13:50:41:500,51.59338,-0.233814,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,155.0,25.69230769,15.0,0.699999988
8695036495,126374237,07 Dec 2021 13:51:57:500,51.59201,-0.2342902,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,76.0,158.0,4.381578947,15.0,0.699999988
8695036496,126374237,07 Dec 2021 13:52:09:500,51.59061,-0.2348357,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,160.0,29.91666667,15.0,0.699999988
8695036497,126374237,07 Dec 2021 13:52:19:500,51.58925,-0.2353057,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,155.0,33.8,14.0,0.699999988
8695036498,126374237,07 Dec 2021 13:52:29:500,51.58789,-0.234983,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,157.0,34.6,15.0,0.699999988
8695036499,126374237,07 Dec 2021 13:52:40:500,51.58716,-0.233183,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,151.0,30.18181818,15.0,0.600000024
8695036500,126374237,07 Dec 2021 13:53:01:500,51.58643,-0.2313257,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,21.0,153.0,15.38095238,15.0,0.699999988
8695036501,126374237,07 Dec 2021 13:53:24:500,51.5854,-0.2298345,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,23.0,156.0,14.47826087,15.0,0.600000024
8695036502,126374237,07 Dec 2021 13:53:36:500,51.58429,-0.2285522,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,152.0,27.91666667,14.0,0.699999988
8695036511,126374237,07 Dec 2021 13:57:30:500,51.57653,-0.2170988,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,37.0,158.0,9.189189189,15.0,0.600000024
8695036512,126374237,07 Dec 2021 13:57:52:500,51.57648,-0.2175338,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,22.0,157.0,15.31818182,14.0,0.699999988
8695036514,126374237,07 Dec 2021 13:58:28:500,51.5751,-0.2191537,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,23.0,156.0,14.39130435,15.0,0.699999988
8695036515,126374237,07 Dec 2021 13:58:55:500,51.57594,-0.2175452,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,27.0,151.0,12.22222222,16.0,0.600000024
8695036516,126374237,07 Dec 2021 13:59:23:500,51.57511,-0.2159705,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,28.0,151.0,11.42857143,16.0,0.600000024
8695036517,126374237,07 Dec 2021 14:06:20:500,51.5745,-0.2160087,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,417.0,147.0,0.558752998,17.0,0.600000024
8695036518,126374237,07 Dec 2021 14:06:21:500,51.5745,-0.2160087,2,RTP_EVT_JOURNEY_END,1.0,,,,
8696187521,126375976,07 Dec 2021 14:13:11:500,51.57448,-0.2160392,1,RTP_EVT_JOURNEY_START,,,,,
8696187522,126375976,07 Dec 2021 14:15:11:500,51.5756,-0.216596,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,-22123.0,154.0,2.578512397,18.0,0.600000024
8696187523,126375976,07 Dec 2021 14:15:47:500,51.57478,-0.2181205,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,36.0,151.0,9.027777778,18.0,0.600000024
8696187524,126375976,07 Dec 2021 14:16:15:500,51.57465,-0.2197713,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,28.0,154.0,11.75,18.0,0.600000024
8696187525,126375976,07 Dec 2021 14:16:41:500,51.57387,-0.2214042,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,26.0,157.0,12.84615385,18.0,0.600000024
8696187526,126375976,07 Dec 2021 14:17:02:500,51.57273,-0.2222632,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,21.0,157.0,16.0,18.0,0.600000024
8694508870,126409744,07 Dec 2021 22:16:52:000,51.58659,-0.2204425,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,53.0,170.0,11.09677419,5.0,2.599999905
8694508871,126409744,07 Dec 2021 22:17:57:000,51.58768,-0.221164,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,65.0,151.0,4.084745763,7.0,1.200000048
8694508872,126409744,07 Dec 2021 22:18:13:000,51.58903,-0.2215898,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,154.0,20.3125,7.0,1.399999976
8694508873,126409744,07 Dec 2021 22:19:04:000,51.58944,-0.2204002,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,51.0,153.0,6.857142857,7.0,1.299999952
8694508874,126409744,07 Dec 2021 22:19:20:000,51.58978,-0.2181882,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,159.0,20.25,7.0,1.299999952
8694508875,126409744,07 Dec 2021 22:19:35:000,51.58985,-0.2158695,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,161.0,23.06666667,7.0,1.299999952
8694508876,126409744,07 Dec 2021 22:19:50:000,51.5904,-0.2138663,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,152.0,21.4,7.0,1.299999952
8694508877,126409744,07 Dec 2021 22:19:57:000,51.59059,-0.2139148,7,RTP_EVT_EXCESSIVE_ACCELERATION,7.0,,,,
8694508878,126409744,07 Dec 2021 22:21:21:000,51.5913,-0.2146883,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,84.0,150.0,3.151162791,9.0,1.100000024
8694508879,126409744,07 Dec 2021 22:26:21:000,51.59124,-0.214715,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,300.0,19.0,0.0,14.0,0.699999988
8694508880,126409744,07 Dec 2021 22:26:21:500,51.59124,-0.214715,2,RTP_EVT_JOURNEY_END,0.0,,,,
8693414521,126410844,07 Dec 2021 23:34:01:500,51.5913,-0.2146992,1,RTP_EVT_JOURNEY_START,,,,,
8693414522,126410844,07 Dec 2021 23:34:47:000,51.58998,-0.2156188,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,46.0,160.0,5.5,5.0,2.0
8693414523,126410844,07 Dec 2021 23:35:01:000,51.58986,-0.2177978,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,155.0,23.35714286,8.0,1.700000048
8693414524,126410844,07 Dec 2021 23:35:17:000,51.58958,-0.2198995,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,151.0,21.25,9.0,1.399999976
8693414525,126410844,07 Dec 2021 23:38:52:000,51.58961,-0.2214788,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,215.0,152.0,1.195348837,11.0,0.899999976
8693414526,126410844,07 Dec 2021 23:39:25:000,51.58826,-0.2212168,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,33.0,153.0,9.151515152,12.0,0.899999976
8693414527,126410844,07 Dec 2021 23:39:43:000,51.58691,-0.2205873,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,158.0,19.11111111,11.0,0.899999976
8700728877,126543798,09 Dec 2021 22:26:52:500,51.58248,-0.2307732,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,151.0,23.5,10.0,1.299999952
8700728878,126543798,09 Dec 2021 22:27:06:500,51.58233,-0.2329317,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,150.0,23.21428571,9.0,1.299999952
8700728884,126543798,09 Dec 2021 22:30:48:500,51.58213,-0.2323467,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,19.0,153.0,17.15789474,10.0,1.299999952
8712176478,126661145,11 Dec 2021 17:12:10:000,51.58012,-0.2097467,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,17.0,154.0,20.0,14.0,0.899999976
8712176479,126661145,11 Dec 2021 17:12:26:000,51.57895,-0.2084977,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,156.0,21.1875,12.0,1.0
8712176480,126661145,11 Dec 2021 17:12:40:000,51.57778,-0.2073467,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,153.0,23.5,14.0,0.899999976
8712176481,126661145,11 Dec 2021 17:12:53:000,51.5768,-0.2058478,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,150.0,25.23076923,11.0,0.800000012
8712176482,126661145,11 Dec 2021 17:13:07:000,51.57581,-0.204259,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,156.0,24.14285714,13.0,0.800000012
8712176483,126661145,11 Dec 2021 17:13:21:000,51.57487,-0.2026703,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,152.0,23.64285714,14.0,0.699999988
8712176484,126661145,11 Dec 2021 17:13:36:000,51.57396,-0.201005,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,153.0,22.33333333,13.0,0.699999988
8712176485,126661145,11 Dec 2021 17:14:14:000,51.57294,-0.2000535,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,38.0,157.0,8.289473684,15.0,0.699999988
8712176486,126661145,11 Dec 2021 17:14:43:000,51.57193,-0.1994873,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,29.0,156.0,13.68,14.0,0.800000012
8712176487,126661145,11 Dec 2021 17:15:03:000,51.57128,-0.197573,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,20.0,151.0,16.15,15.0,0.699999988
8712176488,126661145,11 Dec 2021 17:15:33:000,51.57018,-0.1980662,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,30.0,155.0,11.06666667,14.0,0.699999988
8712176489,126661145,11 Dec 2021 17:15:53:000,51.5689,-0.1989462,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,20.0,157.0,17.3,15.0,0.699999988
8712176490,126661145,11 Dec 2021 17:17:26:000,51.56852,-0.2000172,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,93.0,150.0,2.989247312,15.0,0.699999988
8712176491,126661145,11 Dec 2021 17:21:20:000,51.56856,-0.1998537,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,234.0,152.0,0.995726496,14.0,0.800000012
8712176492,126661145,11 Dec 2021 17:21:46:000,51.56948,-0.1987902,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,26.0,155.0,12.96153846,15.0,0.699999988
8712176493,126661145,11 Dec 2021 17:22:16:000,51.5706,-0.1977145,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,30.0,151.0,10.43333333,15.0,0.600000024
8712176494,126661145,11 Dec 2021 17:22:39:000,51.57182,-0.1967533,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,23.0,152.0,14.2173913,15.0,0.600000024
8712176495,126661145,11 Dec 2021 17:23:13:000,51.5725,-0.1984423,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,34.0,153.0,9.5,15.0,0.800000012
8712176496,126661145,11 Dec 2021 17:23:41:000,51.57336,-0.2001212,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,28.0,152.0,11.57142857,16.0,0.699999988
8712176497,126661145,11 Dec 2021 17:23:59:000,51.57421,-0.2016873,8,RTP_EVT_EXCESSIVE_DECELERATION,18.0,,,,
8712176498,126661145,11 Dec 2021 17:24:02:000,51.57426,-0.2017675,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,3.0,152.0,15.28571429,15.0,0.699999988
8712176499,126661145,11 Dec 2021 17:24:26:000,51.57523,-0.2033775,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,24.0,156.0,13.91666667,16.0,0.699999988
8712176500,126661145,11 Dec 2021 17:24:47:000,51.57621,-0.2048867,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,21.0,151.0,15.52380952,15.0,0.699999988
8712176501,126661145,11 Dec 2021 17:25:04:000,51.57726,-0.206373,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,17.0,156.0,19.47058824,13.0,0.699999988
8712176502,126661145,11 Dec 2021 17:25:29:000,51.57836,-0.2077338,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,25.0,155.0,12.84,15.0,0.699999988
8712176503,126661145,11 Dec 2021 17:25:47:000,51.57949,-0.2090905,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,157.0,18.77777778,12.0,0.800000012
8712176504,126661145,11 Dec 2021 17:26:21:000,51.58045,-0.2106238,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,34.0,154.0,8.970588235,13.0,1.0
8710601045,126668491,11 Dec 2021 19:08:26:500,51.57632,-0.2164078,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,33.0,151.0,9.757575758,13.0,0.899999976
8710601046,126668491,11 Dec 2021 19:08:49:500,51.57535,-0.2147157,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,23.0,161.0,15.30434783,13.0,0.899999976
8710601047,126668491,11 Dec 2021 19:09:01:500,51.57426,-0.2132193,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,160.0,29.5,12.0,0.899999976
8710601048,126668491,11 Dec 2021 19:09:11:500,51.57304,-0.2118795,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,164.0,36.4,13.0,0.800000012
8710601049,126668491,11 Dec 2021 19:09:22:500,51.5719,-0.2105858,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,155.0,30.90909091,13.0,0.899999976
8710601050,126668491,11 Dec 2021 19:09:36:500,51.57077,-0.2093612,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,152.0,23.5,13.0,0.800000012
8710601051,126668491,11 Dec 2021 19:10:01:500,51.56956,-0.2082785,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,25.0,154.0,13.32,13.0,0.899999976
8710601052,126668491,11 Dec 2021 19:10:38:500,51.56834,-0.2073615,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,37.0,153.0,8.945945946,13.0,0.800000012
8710601053,126668491,11 Dec 2021 19:11:23:500,51.56707,-0.2065898,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,45.0,151.0,7.288888889,14.0,0.800000012
8710601054,126668491,11 Dec 2021 19:11:40:500,51.56577,-0.2058818,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,17.0,153.0,19.17647059,13.0,0.899999976
8710601055,126668491,11 Dec 2021 19:12:00:500,51.56445,-0.205211,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,20.0,154.0,16.7,11.0,1.0
8710601056,126668491,11 Dec 2021 19:12:57:500,51.56316,-0.2045072,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,57.0,152.0,5.157894737,12.0,1.0
8710601057,126668491,11 Dec 2021 19:14:05:500,51.5619,-0.2037593,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,68.0,153.0,4.647058824,12.0,1.0
8710601058,126668491,11 Dec 2021 19:14:17:500,51.56085,-0.2022595,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,159.0,29.58333333,11.0,1.100000024
8710601059,126668491,11 Dec 2021 19:14:41:500,51.56021,-0.2003463,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,24.0,151.0,13.20833333,12.0,0.899999976
8710601060,126668491,11 Dec 2021 19:15:38:500,51.55964,-0.1983867,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,57.0,152.0,5.385964912,13.0,0.899999976
8710601061,126668491,11 Dec 2021 19:16:54:500,51.55914,-0.196638,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,76.0,151.0,3.853333333,13.0,0.899999976
8710601062,126668491,11 Dec 2021 19:17:56:500,51.5579,-0.1957102,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,62.0,157.0,5.016393443,12.0,0.899999976
8710601063,126668491,11 Dec 2021 19:18:13:500,51.55661,-0.1948767,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,17.0,156.0,21.125,10.0,1.5
8710601064,126668491,11 Dec 2021 19:18:29:500,51.55555,-0.1932862,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,162.0,22.125,10.0,1.5
8710601065,126668491,11 Dec 2021 19:18:43:500,51.55462,-0.1915997,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,156.0,24.07142857,10.0,1.200000048
